forecast,realized,date,asset_id,model
0.013140362687408924,-0.0074129999999999995,2023-11-08,49680,timesfm-2.5-xreg-252
0.008157079108059406,0.031804,2023-11-08,50876,timesfm-2.5-xreg-252
0.0034812195226550102,-0.00835,2023-11-08,55976,timesfm-2.5-xreg-252
0.01983422227203846,7.399999999999998e-05,2023-11-08,57665,timesfm-2.5-xreg-252
-0.0008026341092772782,-4.000000000000016e-06,2023-11-08,59176,timesfm-2.5-xreg-252
0.02690509893000126,-0.022123999999999998,2023-11-08,59328,timesfm-2.5-xreg-252
-0.006650568917393684,-0.009788,2023-11-08,59408,timesfm-2.5-xreg-252
0.0031119671184569597,0.0045590000000000006,2023-11-08,60871,timesfm-2.5-xreg-252
0.026419969275593758,0.001034,2023-11-08,61241,timesfm-2.5-xreg-252
0.0014094631187617779,0.00031400000000000004,2023-11-08,61399,timesfm-2.5-xreg-252
0.008394650183618069,-0.010935,2023-11-08,62092,timesfm-2.5-xreg-252
-0.03352444991469383,0.000885,2023-11-08,64186,timesfm-2.5-xreg-252
0.0017373011214658618,-0.0002,2023-11-08,64390,timesfm-2.5-xreg-252
0.007376788184046745,-0.0049299999999999995,2023-11-08,65875,timesfm-2.5-xreg-252
0.005617557559162378,-0.012195000000000001,2023-11-08,66093,timesfm-2.5-xreg-252
0.00031693303026258945,0.003701,2023-11-08,66181,timesfm-2.5-xreg-252
-0.005927004385739565,0.0058920000000000005,2023-11-08,69032,timesfm-2.5-xreg-252
-0.0024709906429052353,-0.003537,2023-11-08,70519,timesfm-2.5-xreg-252
-0.007245996035635471,-0.001,2023-11-08,73139,timesfm-2.5-xreg-252
-0.012002668343484402,-0.006175,2023-11-08,75186,timesfm-2.5-xreg-252
0.03701940178871155,-1.200000000000002e-05,2023-11-08,75510,timesfm-2.5-xreg-252
-0.033508945256471634,-0.01186,2023-11-08,75825,timesfm-2.5-xreg-252
-0.002757292939350009,-0.002647,2023-11-08,76076,timesfm-2.5-xreg-252
-0.002297658007591963,-0.009829000000000001,2023-11-08,76614,timesfm-2.5-xreg-252
-0.015623452141880989,-0.00361,2023-11-08,76744,timesfm-2.5-xreg-252
0.007091099396348,-0.005666999999999999,2023-11-08,77178,timesfm-2.5-xreg-252
-0.005034178961068392,-0.033819,2023-11-08,77274,timesfm-2.5-xreg-252
-0.0034490530379116535,0.00578,2023-11-08,77702,timesfm-2.5-xreg-252
0.029685644432902336,0.016282,2023-11-08,78975,timesfm-2.5-xreg-252
-0.0010508428094908595,0.000175,2023-11-08,83443,timesfm-2.5-xreg-252
0.025855962187051773,-0.004614999999999999,2023-11-08,84788,timesfm-2.5-xreg-252
0.007110025268048048,0.013269999999999999,2023-11-08,86580,timesfm-2.5-xreg-252
0.01322945486754179,0.0026019999999999997,2023-11-08,86783,timesfm-2.5-xreg-252
0.0002686363586690277,0.0016829999999999998,2023-11-08,86868,timesfm-2.5-xreg-252
0.0023521543480455875,-0.007009,2023-11-08,87055,timesfm-2.5-xreg-252
-0.007597867399454117,0.009606,2023-11-08,87267,timesfm-2.5-xreg-252
-0.0035033151507377625,0.000505,2023-11-08,87447,timesfm-2.5-xreg-252
0.005751029122620821,-0.002927,2023-11-08,88352,timesfm-2.5-xreg-252
0.0030261031351983547,0.007538,2023-11-08,89006,timesfm-2.5-xreg-252
