forecast,realized,date,asset_id,model
0.0,0.0085,2023-01-26,ME3 BM1,zero
0.0,0.0091,2023-01-26,ME3 BM2,zero
0.0,0.0066,2023-01-26,ME3 BM3,zero
0.0,0.0067,2023-01-26,ME3 BM4,zero
0.0,0.0105,2023-01-26,ME3 BM5,zero
0.0,0.0125,2023-01-26,ME4 BM1,zero
0.0,0.0055000000000000005,2023-01-26,ME4 BM2,zero
0.0,0.008100000000000001,2023-01-26,ME4 BM3,zero
0.0,0.0147,2023-01-26,ME4 BM4,zero
0.0,0.008,2023-01-26,ME4 BM5,zero
0.0,0.0151,2023-01-26,BIG LoBM,zero
0.0,0.0036,2023-01-26,ME5 BM2,zero
0.0,0.0084,2023-01-26,ME5 BM3,zero
0.0,0.0174,2023-01-26,ME5 BM4,zero
0.0,0.002,2023-01-26,BIG HiBM,zero
0.0,0.0129,2023-01-27,SMALL LoBM,zero
0.0,0.0128,2023-01-27,ME1 BM2,zero
0.0,0.0087,2023-01-27,ME1 BM3,zero
0.0,0.0064,2023-01-27,ME1 BM4,zero
0.0,0.0003,2023-01-27,SMALL HiBM,zero
0.0,0.013500000000000002,2023-01-27,ME2 BM1,zero
0.0,0.0101,2023-01-27,ME2 BM2,zero
0.0,0.0129,2023-01-27,ME2 BM3,zero
0.0,-0.0012,2023-01-27,ME2 BM4,zero
0.0,0.0038,2023-01-27,ME2 BM5,zero
0.0,0.0106,2023-01-27,ME3 BM1,zero
0.0,0.0069,2023-01-27,ME3 BM2,zero
0.0,0.0040999999999999995,2023-01-27,ME3 BM3,zero
0.0,0.0,2023-01-27,ME3 BM4,zero
0.0,-0.0032,2023-01-27,ME3 BM5,zero
0.0,0.006999999999999999,2023-01-27,ME4 BM1,zero
0.0,0.0063,2023-01-27,ME4 BM2,zero
0.0,0.0003,2023-01-27,ME4 BM3,zero
0.0,0.0046,2023-01-27,ME4 BM4,zero
0.0,-0.0017000000000000001,2023-01-27,ME4 BM5,zero
0.0,0.0089,2023-01-27,BIG LoBM,zero
0.0,0.0008,2023-01-27,ME5 BM2,zero
0.0,-0.0040999999999999995,2023-01-27,ME5 BM3,zero
0.0,-0.0084,2023-01-27,ME5 BM4,zero
0.0,-0.0007000000000000001,2023-01-27,BIG HiBM,zero
0.0,-0.019799999999999998,2023-01-30,SMALL LoBM,zero
0.0,-0.0222,2023-01-30,ME1 BM2,zero
0.0,-0.013999999999999999,2023-01-30,ME1 BM3,zero
0.0,-0.015300000000000001,2023-01-30,ME1 BM4,zero
0.0,-0.005699999999999999,2023-01-30,SMALL HiBM,zero
0.0,-0.019799999999999998,2023-01-30,ME2 BM1,zero
0.0,-0.018500000000000003,2023-01-30,ME2 BM2,zero
0.0,-0.0146,2023-01-30,ME2 BM3,zero
0.0,-0.0079,2023-01-30,ME2 BM4,zero
0.0,-0.0091,2023-01-30,ME2 BM5,zero
0.0,-0.0154,2023-01-30,ME3 BM1,zero
0.0,-0.0125,2023-01-30,ME3 BM2,zero
0.0,-0.0098,2023-01-30,ME3 BM3,zero
0.0,-0.009300000000000001,2023-01-30,ME3 BM4,zero
0.0,-0.0115,2023-01-30,ME3 BM5,zero
0.0,-0.015700000000000002,2023-01-30,ME4 BM1,zero
0.0,-0.0126,2023-01-30,ME4 BM2,zero
0.0,-0.0101,2023-01-30,ME4 BM3,zero
0.0,-0.011699999999999999,2023-01-30,ME4 BM4,zero
0.0,-0.0138,2023-01-30,ME4 BM5,zero
0.0,-0.018000000000000002,2023-01-30,BIG LoBM,zero
0.0,-0.0102,2023-01-30,ME5 BM2,zero
0.0,-0.0092,2023-01-30,ME5 BM3,zero
0.0,-0.012,2023-01-30,ME5 BM4,zero
0.0,-0.0036,2023-01-30,BIG HiBM,zero
0.0,0.0292,2023-01-31,SMALL LoBM,zero
0.0,0.024300000000000002,2023-01-31,ME1 BM2,zero
0.0,0.0217,2023-01-31,ME1 BM3,zero
0.0,0.0268,2023-01-31,ME1 BM4,zero
0.0,0.021,2023-01-31,SMALL HiBM,zero
